,date,username,tweet,hashtags
192,2022-12-29 10:19:20,bhp_semarang,#SahabatPengayoman tentang Pidana Hukuman Mati  https://t.co/YmBFc0HKKF   @Kemenkumham_RI @bhp_semarang #bhpsemarang #KumhamSemakinPASTI #KumhamPasti #Kumham #KamiPasti #kemenkumham #kemenkumham #Twitter #socialmedia #BeritaTerkini #news #rkuhp #kuhp #BreakingNews #berita #viral  https://t.co/EjdqK50vhW,"['sahabatpengayoman', 'bhpsemarang', 'kumhamsemakinpasti', 'kumhampasti', 'kumham', 'kamipasti', 'kemenkumham', 'kemenkumham', 'twitter', 'socialmedia', 'beritaterkini', 'news', 'rkuhp', 'kuhp', 'breakingnews', 'berita', 'viral']"
193,2022-12-29 10:18:37,TamaraDewwww,Terbaik! KUHP menyesuaikan kebudayaan bangsa   #DukungPengesahanKUHP #KUHPKemajuanIndonesia #LangkahBesarBangsaUntukKUHP #KUHPReformasiHukum  https://t.co/ktD130wTHk,"['dukungpengesahankuhp', 'kuhpkemajuanindonesia', 'langkahbesarbangsauntukkuhp', 'kuhpreformasihukum']"
194,2022-12-29 10:18:32,TamaraDewwww,"Dukung KUHP, banyak sekali manfaat didalamnya   #DukungPengesahanKUHP #KUHPKemajuanIndonesia #LangkahBesarBangsaUntukKUHP #KUHPReformasiHukum  https://t.co/WNU8gEkw43","['dukungpengesahankuhp', 'kuhpkemajuanindonesia', 'langkahbesarbangsauntukkuhp', 'kuhpreformasihukum']"
195,2022-12-29 10:18:26,TamaraDewwww,"Kita bangga adanya KUHP, produk asli anak bangsa   #DukungPengesahanKUHP #KUHPKemajuanIndonesia #LangkahBesarBangsaUntukKUHP #KUHPReformasiHukum  https://t.co/lyQ5tWPayZ","['dukungpengesahankuhp', 'kuhpkemajuanindonesia', 'langkahbesarbangsauntukkuhp', 'kuhpreformasihukum']"
196,2022-12-29 10:18:20,TamaraDewwww,Mendukung KUHP buatan anak bangsa   #DukungPengesahanKUHP #KUHPKemajuanIndonesia #LangkahBesarBangsaUntukKUHP #KUHPReformasiHukum  https://t.co/1i5ywdKiA6,"['dukungpengesahankuhp', 'kuhpkemajuanindonesia', 'langkahbesarbangsauntukkuhp', 'kuhpreformasihukum']"
197,2022-12-29 10:18:15,TamaraDewwww,"KUHP untuk masa depan bangsa, mantap   #DukungPengesahanKUHP #KUHPKemajuanIndonesia #LangkahBesarBangsaUntukKUHP #KUHPReformasiHukum  https://t.co/iMYD6KlXci","['dukungpengesahankuhp', 'kuhpkemajuanindonesia', 'langkahbesarbangsauntukkuhp', 'kuhpreformasihukum']"
198,2022-12-29 10:18:10,TamaraDewwww,Dukung kebangkitan Indonesia dengan KUHP buatan anak bangsa   #DukungPengesahanKUHP #KUHPKemajuanIndonesia #LangkahBesarBangsaUntukKUHP #KUHPReformasiHukum  https://t.co/iMYD6KlXci,"['dukungpengesahankuhp', 'kuhpkemajuanindonesia', 'langkahbesarbangsauntukkuhp', 'kuhpreformasihukum']"
199,2022-12-29 10:18:04,TamaraDewwww,Mantap! KUHP berikan perlindungan kebebasan beragama dan berkeyakinan   #DukungPengesahanKUHP #KUHPKemajuanIndonesia #LangkahBesarBangsaUntukKUHP #KUHPReformasiHukum  https://t.co/1i5ywdKiA6,"['dukungpengesahankuhp', 'kuhpkemajuanindonesia', 'langkahbesarbangsauntukkuhp', 'kuhpreformasihukum']"
200,2022-12-29 10:17:58,TamaraDewwww,"KUHP juga baik untuk investasi di Indoensia, mantap   #DukungPengesahanKUHP #KUHPKemajuanIndonesia #LangkahBesarBangsaUntukKUHP #KUHPReformasiHukum  https://t.co/lyQ5tWPayZ","['dukungpengesahankuhp', 'kuhpkemajuanindonesia', 'langkahbesarbangsauntukkuhp', 'kuhpreformasihukum']"
201,2022-12-29 10:17:52,TamaraDewwww,Tebaik! KUHP kedepankan keadilan rehabilitatif   #DukungPengesahanKUHP #KUHPKemajuanIndonesia #LangkahBesarBangsaUntukKUHP #KUHPReformasiHukum  https://t.co/WNU8gEkw43,"['dukungpengesahankuhp', 'kuhpkemajuanindonesia', 'langkahbesarbangsauntukkuhp', 'kuhpreformasihukum']"
202,2022-12-29 10:17:47,TamaraDewwww,"Dukung KUHP, menjamin kepastian hukum masyarakat   #DukungPengesahanKUHP #KUHPKemajuanIndonesia #LangkahBesarBangsaUntukKUHP #KUHPReformasiHukum  https://t.co/ktD130wTHk","['dukungpengesahankuhp', 'kuhpkemajuanindonesia', 'langkahbesarbangsauntukkuhp', 'kuhpreformasihukum']"
203,2022-12-29 10:17:40,TamaraDewwww,"KUHP pedoman berjalan dalam koridor demokrasi, mantap   #DukungPengesahanKUHP #KUHPKemajuanIndonesia #LangkahBesarBangsaUntukKUHP #KUHPReformasiHukum  https://t.co/L5vRVbRhjZ","['dukungpengesahankuhp', 'kuhpkemajuanindonesia', 'langkahbesarbangsauntukkuhp', 'kuhpreformasihukum']"
204,2022-12-29 10:17:33,TamaraDewwww,"KUHP wujudkan negara hukum yang demokratis, terbaik  #DukungPengesahanKUHP #KUHPKemajuanIndonesia #LangkahBesarBangsaUntukKUHP #KUHPReformasiHukum  https://t.co/DpOHPmd2xT","['dukungpengesahankuhp', 'kuhpkemajuanindonesia', 'langkahbesarbangsauntukkuhp', 'kuhpreformasihukum']"
205,2022-12-29 10:17:24,TamaraDewwww,"MUI aja dukung KUHP, lindungi moral bangsa   #DukungPengesahanKUHP #KUHPKemajuanIndonesia #LangkahBesarBangsaUntukKUHP #KUHPReformasiHukum  https://t.co/Rlas3kEi6l","['dukungpengesahankuhp', 'kuhpkemajuanindonesia', 'langkahbesarbangsauntukkuhp', 'kuhpreformasihukum']"
206,2022-12-29 10:17:18,TamaraDewwww,Keren! KUHP melindungi HAM   #DukungPengesahanKUHP #KUHPKemajuanIndonesia #LangkahBesarBangsaUntukKUHP #KUHPReformasiHukum  https://t.co/UaSGLb3iNK,"['dukungpengesahankuhp', 'kuhpkemajuanindonesia', 'langkahbesarbangsauntukkuhp', 'kuhpreformasihukum']"
207,2022-12-29 10:17:13,TamaraDewwww,"Dukung KUHP, KUHP baru dengan muatan keseimbangan   #DukungPengesahanKUHP #KUHPKemajuanIndonesia #LangkahBesarBangsaUntukKUHP #KUHPReformasiHukum  https://t.co/fe42mQgisZ","['dukungpengesahankuhp', 'kuhpkemajuanindonesia', 'langkahbesarbangsauntukkuhp', 'kuhpreformasihukum']"
208,2022-12-29 10:13:15,ICEL_indo,Halo Sobat Ecojustice!  Tahukah kamu bagaimana dampak yang ditimbulkan dari pengesahan KUHP terhadap penegakan hukum pidana lingkungan? Korporasi akan sulit dijerat atas kesalahannya sendiri yang kemudian berimbas pada kriminalisasi pengurus organisasi.  https://t.co/ppvzBVc2h7,[]
209,2022-12-29 10:11:21,faktasumut,KUHP baru tidak untuk membungkam Demokrasi  #DukungPengesahanKUHP #KUHPKemajuanIndonesia #LangkahBesarBangsaUntukKUHP #KUHPReformasiHukum  https://t.co/oXDuNRo0KV,"['dukungpengesahankuhp', 'kuhpkemajuanindonesia', 'langkahbesarbangsauntukkuhp', 'kuhpreformasihukum']"
210,2022-12-29 10:08:45,faktasumut,KUHP Baru harapan di tengah ketidakpastian penegak hukum pidana  #DukungPengesahanKUHP #KUHPKemajuanIndonesia #LangkahBesarBangsaUntukKUHP #KUHPReformasiHukum  https://t.co/RSi9ApESqB,"['dukungpengesahankuhp', 'kuhpkemajuanindonesia', 'langkahbesarbangsauntukkuhp', 'kuhpreformasihukum']"
211,2022-12-29 10:08:14,raniarianiii,Dukung KUHP Reformasi Hukum #DukungPengesahanKUHP #KUHPKemajuanIndonesia #LangkahBesarBangsaUntukKUHP  https://t.co/4ij1RRxQke,"['dukungpengesahankuhp', 'kuhpkemajuanindonesia', 'langkahbesarbangsauntukkuhp']"
212,2022-12-29 10:06:29,faktasumut,Pengesahan RUU KUHP sempurnalan tata regulasi hukum  #DukungPengesahanKUHP #KUHPKemajuanIndonesia #LangkahBesarBangsaUntukKUHP #KUHPReformasiHukum  https://t.co/jYQQyhwjpc,"['dukungpengesahankuhp', 'kuhpkemajuanindonesia', 'langkahbesarbangsauntukkuhp', 'kuhpreformasihukum']"
213,2022-12-29 10:05:56,faktasumut,KUHP diaahkan Menkumham: Momen bersejarah  #DukungPengesahanKUHP #KUHPKemajuanIndonesia #LangkahBesarBangsaUntukKUHP #KUHPReformasiHukum  https://t.co/Tb6abDRXrj,"['dukungpengesahankuhp', 'kuhpkemajuanindonesia', 'langkahbesarbangsauntukkuhp', 'kuhpreformasihukum']"
214,2022-12-29 10:05:08,TianPiri,@stephan_gin kuhp baru untuk indonesia lebih baik,[]
215,2022-12-29 10:04:38,TianPiri,@Evelia21478796 kuhp baru untuk hukum yang lebih baik,[]
216,2022-12-29 10:03:34,alika_rivania,@cynshang24 kuhp harus didukung,[]
217,2022-12-29 10:01:19,anjaniriani28,"KUHP pedoman berjalan dalam koridor demokrasi, mantap #DukungPengesahanKUHP #KUHPKemajuanIndonesia #LangkahBesarBangsaUntukKUHP #KUHPReformasiHukum  https://t.co/d6NKJ3ZnZ7","['dukungpengesahankuhp', 'kuhpkemajuanindonesia', 'langkahbesarbangsauntukkuhp', 'kuhpreformasihukum']"
218,2022-12-29 10:01:18,anjaniriani28,"KUHP wujudkan negara hukum yang demokratis, terbaik #DukungPengesahanKUHP #KUHPKemajuanIndonesia #LangkahBesarBangsaUntukKUHP #KUHPReformasiHukum  https://t.co/SS6BWKvqPU","['dukungpengesahankuhp', 'kuhpkemajuanindonesia', 'langkahbesarbangsauntukkuhp', 'kuhpreformasihukum']"
219,2022-12-29 10:01:16,anjaniriani28,"MUI aja dukung KUHP, lindungi moral bangsa #DukungPengesahanKUHP #KUHPKemajuanIndonesia #LangkahBesarBangsaUntukKUHP #KUHPReformasiHukum  https://t.co/CYFP0Rm3yn","['dukungpengesahankuhp', 'kuhpkemajuanindonesia', 'langkahbesarbangsauntukkuhp', 'kuhpreformasihukum']"
220,2022-12-29 10:01:15,anjaniriani28,Keren! KUHP melindungi HAM #DukungPengesahanKUHP #KUHPKemajuanIndonesia #LangkahBesarBangsaUntukKUHP #KUHPReformasiHukum  https://t.co/PR3lcu2HFO,"['dukungpengesahankuhp', 'kuhpkemajuanindonesia', 'langkahbesarbangsauntukkuhp', 'kuhpreformasihukum']"
221,2022-12-29 10:01:13,anjaniriani28,"Dukung KUHP, KUHP baru dengan muatan keseimbangan #DukungPengesahanKUHP #KUHPKemajuanIndonesia #LangkahBesarBangsaUntukKUHP #KUHPReformasiHukum  https://t.co/z9oupOGStV","['dukungpengesahankuhp', 'kuhpkemajuanindonesia', 'langkahbesarbangsauntukkuhp', 'kuhpreformasihukum']"
222,2022-12-29 10:00:57,Negaraspesial1,KUHP BUATAN ANAK BANGSA DEMI KEMAJUAN BANGSA  #DukungPengesahanKUHP #KUHPKemajuanIndonesia #LangkahBesarBangsaUntukKUHP #KUHPReformasiHukum  https://t.co/gRpELgs7aX,"['dukungpengesahankuhp', 'kuhpkemajuanindonesia', 'langkahbesarbangsauntukkuhp', 'kuhpreformasihukum']"
223,2022-12-29 09:59:16,lpbanjarbaru,"Yomin, Emang benar ya sekarang Koruptor dapat hukuman ringan?  Loh? Info dari mana ni Sanak Lapas Banjarbaru?  Kita simak dulu yuk penjelasan dari Yomin berikut tentang hukuman bagi koruptor di KUHP baru agar Sanak lebih paham😊  Kanwil Kemenkumham Kalsel | Lilik Sujandi  https://t.co/rrNJhFaFFj",[]
224,2022-12-29 09:57:51,wawanism,"As simple as: 1. Batalkan UU kontroversi (KPK, Cilaka, Minerba, MK, PPP, KUHP) 2. Comply dg UNCAC (atur COI, korupsi privat, trading influence, StAR) 3. Perkuat APH dg bersih2  4. Sehatkan BUMN  Ya tapi kan semuanya gimmick politik doang kan amang?! 😀😀",[]
225,2022-12-29 09:55:25,DaftarAkun17,UU KUHP demi kemajuan bangsa  #DukungPengesahanKUHP #KUHPKemajuanIndonesia #LangkahBesarBangsaUntukKUHP #KUHPReformasiHukum,"['dukungpengesahankuhp', 'kuhpkemajuanindonesia', 'langkahbesarbangsauntukkuhp', 'kuhpreformasihukum']"
226,2022-12-29 09:55:09,DaftarAkun17,KUHP untuk Kebangkitan #DukungPengesahanKUHP #KUHPKemajuanIndonesia #LangkahBesarBangsaUntukKUHP #KUHPReformasiHukum,"['dukungpengesahankuhp', 'kuhpkemajuanindonesia', 'langkahbesarbangsauntukkuhp', 'kuhpreformasihukum']"
227,2022-12-29 09:55:08,Young04112159,Istilah yang dipakai dalam KUHP bukan penghinaan melainkan penyerangan harkat dan martabat  https://t.co/OfVLOqTwvK,[]
228,2022-12-29 09:55:08,Katrina13005158,Istilah yang dipakai dalam KUHP bukan penghinaan melainkan penyerangan harkat dan martabat  https://t.co/LJ23DPE737,[]
229,2022-12-29 09:55:07,JamieBa13365044,Istilah yang dipakai dalam KUHP bukan penghinaan melainkan penyerangan harkat dan martabat  https://t.co/LMue7g9NU4,[]
230,2022-12-29 09:55:07,Angelen09398895,Istilah yang dipakai dalam KUHP bukan penghinaan melainkan penyerangan harkat dan martabat  https://t.co/xrPExivpKY,[]
231,2022-12-29 09:54:31,sianipar1998,@stephan_gin Saya dukung KUHP!,[]
232,2022-12-29 09:54:29,matildapuutrii,@stephan_gin RUU KUHP hapus PASAL KARET yaitu pasal 27 dan 28 UU ITE ini baik bagi demokrasi dan kebebasan berekspresi,[]
233,2022-12-29 09:54:23,sianipar1998,@Evelia21478796 Saya dukung KUHP!,[]
234,2022-12-29 09:54:21,DaftarAkun17,"Dukung KUHP, banyak sekali manfaat didalamnya #DukungPengesahanKUHP #KUHPKemajuanIndonesia #LangkahBesarBangsaUntukKUHP #KUHPReformasiHukum","['dukungpengesahankuhp', 'kuhpkemajuanindonesia', 'langkahbesarbangsauntukkuhp', 'kuhpreformasihukum']"
235,2022-12-29 09:54:21,matildapuutrii,@Evelia21478796 RUU KUHP hapus PASAL KARET yaitu pasal 27 dan 28 UU ITE ini baik bagi demokrasi dan kebebasan berekspresi,[]
236,2022-12-29 09:54:12,Awan_Biru02,@stephan_gin KUHP adalah tonggak hukum dan kemajuan bangsa Indonesia,[]
237,2022-12-29 09:53:57,Awan_Biru02,@Evelia21478796 KUHP adalah tonggak hukum dan kemajuan bangsa Indonesia,[]
238,2022-12-29 09:52:46,DaftarAkun17,KUHP Baru Tidak Untuk Membungkam Demokrasi #DukungPengesahanKUHP #KUHPKemajuanIndonesia #LangkahBesarBangsaUntukKUHP #KUHPReformasiHukum,"['dukungpengesahankuhp', 'kuhpkemajuanindonesia', 'langkahbesarbangsauntukkuhp', 'kuhpreformasihukum']"
239,2022-12-29 09:52:34,DaftarAkun17,PAHAMI ISI KUHP SEBELUM KRITIK #DukungPengesahanKUHP #KUHPKemajuanIndonesia #LangkahBesarBangsaUntukKUHP #KUHPReformasiHukum,"['dukungpengesahankuhp', 'kuhpkemajuanindonesia', 'langkahbesarbangsauntukkuhp', 'kuhpreformasihukum']"
240,2022-12-29 09:52:22,DaftarAkun17,PAHAMI ISI KUHP SEBELUM KRITIK #DukungPengesahanKUHP #KUHPKemajuanIndonesia #LangkahBesarBangsaUntukKUHP #KUHPReformasiHukum,"['dukungpengesahankuhp', 'kuhpkemajuanindonesia', 'langkahbesarbangsauntukkuhp', 'kuhpreformasihukum']"
241,2022-12-29 09:52:20,deeniisaputraa,@Evelia21478796 Tingkatkan Demokrasi RUU KUHP sesuai dengan keadaan masyarakat,[]
242,2022-12-29 09:52:07,deeniisaputraa,@stephan_gin Tingkatkan Demokrasi RUU KUHP sesuai dengan keadaan masyarakat,[]
243,2022-12-29 09:52:00,DaftarAkun17,UU KUHP DEMI KEMAJUAN BANGSA #DukungPengesahanKUHP #KUHPKemajuanIndonesia #LangkahBesarBangsaUntukKUHP #KUHPReformasiHukum,"['dukungpengesahankuhp', 'kuhpkemajuanindonesia', 'langkahbesarbangsauntukkuhp', 'kuhpreformasihukum']"
244,2022-12-29 09:51:35,DaftarAkun17,Mari Dukung KUHP. #DukungPengesahanKUHP #KUHPKemajuanIndonesia #LangkahBesarBangsaUntukKUHP #KUHPReformasiHukum,"['dukungpengesahankuhp', 'kuhpkemajuanindonesia', 'langkahbesarbangsauntukkuhp', 'kuhpreformasihukum']"
245,2022-12-29 09:50:21,DaftarAkun17,UU KUHP demi kemajuan bangsa. Dukung RUU RKUHP Menjadi UU KUHP #DukungPengesahanKUHP #KUHPKemajuanIndonesia #LangkahBesarBangsaUntukKUHP #KUHPReformasiHukum,"['dukungpengesahankuhp', 'kuhpkemajuanindonesia', 'langkahbesarbangsauntukkuhp', 'kuhpreformasihukum']"
246,2022-12-29 09:50:11,DaftarAkun17,RUU KUHP disahkan momen bersejarah  #DukungPengesahanKUHP #KUHPKemajuanIndonesia #LangkahBesarBangsaUntukKUHP #KUHPReformasiHukum,"['dukungpengesahankuhp', 'kuhpkemajuanindonesia', 'langkahbesarbangsauntukkuhp', 'kuhpreformasihukum']"
247,2022-12-29 09:50:10,Afrizal40667123,Disahkannya RUU KUHP Membawa Kemajuan Bagi Bangsa!  #DukungPengesahanKUHP #KUHPKemajuanIndonesia #LangkahBesarBangsaUntukKUHP #KUHPReformasiHukum  https://t.co/Vq2ylFS9fV,"['dukungpengesahankuhp', 'kuhpkemajuanindonesia', 'langkahbesarbangsauntukkuhp', 'kuhpreformasihukum']"
248,2022-12-29 09:49:07,Afrizal40667123,UU KUHP tak Berpengaruh pada Kegiatan WNA di Indonesia!  #DukungPengesahanKUHP #KUHPKemajuanIndonesia #LangkahBesarBangsaUntukKUHP #KUHPReformasiHukum  https://t.co/N88zSdgm0g,"['dukungpengesahankuhp', 'kuhpkemajuanindonesia', 'langkahbesarbangsauntukkuhp', 'kuhpreformasihukum']"
249,2022-12-29 09:48:05,Afrizal40667123,Revisi KUHP tidak Membatasi Kritik dan Membuat Presiden Anti Kritik!  #DukungPengesahanKUHP #KUHPKemajuanIndonesia #LangkahBesarBangsaUntukKUHP #KUHPReformasiHukum  https://t.co/4JQsrnBQyk,"['dukungpengesahankuhp', 'kuhpkemajuanindonesia', 'langkahbesarbangsauntukkuhp', 'kuhpreformasihukum']"
250,2022-12-29 09:47:07,Afrizal40667123,Mari Bersama Dukung Pengesahan RKUHP Menjadi KUHP!  #DukungPengesahanKUHP #KUHPKemajuanIndonesia #LangkahBesarBangsaUntukKUHP #KUHPReformasiHukum  https://t.co/908oQmiYaI,"['dukungpengesahankuhp', 'kuhpkemajuanindonesia', 'langkahbesarbangsauntukkuhp', 'kuhpreformasihukum']"
251,2022-12-29 09:46:45,DaftarAkun17,KUHP merupakan dasar hukum yang modern #DukungPengesahanKUHP #KUHPKemajuanIndonesia #LangkahBesarBangsaUntukKUHP #KUHPReformasiHukum,"['dukungpengesahankuhp', 'kuhpkemajuanindonesia', 'langkahbesarbangsauntukkuhp', 'kuhpreformasihukum']"
252,2022-12-29 09:46:06,Afrizal40667123,Revisi KUHP tidak membatasi Kritik dan Membuat Presiden Anti Kritik!  #DukungPengesahanKUHP #KUHPKemajuanIndonesia #LangkahBesarBangsaUntukKUHP #KUHPReformasiHukum  https://t.co/7tubbKzhju,"['dukungpengesahankuhp', 'kuhpkemajuanindonesia', 'langkahbesarbangsauntukkuhp', 'kuhpreformasihukum']"
253,2022-12-29 09:46:01,DaftarAkun17,KUHP baru punya keunggulan muatan keseimbangan 👍🇮🇩 #DukungPengesahanKUHP #KUHPKemajuanIndonesia #LangkahBesarBangsaUntukKUHP #KUHPReformasiHukum,"['dukungpengesahankuhp', 'kuhpkemajuanindonesia', 'langkahbesarbangsauntukkuhp', 'kuhpreformasihukum']"
254,2022-12-29 09:45:10,Afrizal40667123,Dukung dan Bangga KUHP Buatan Anak Bangsa!  #DukungPengesahanKUHP #KUHPKemajuanIndonesia #LangkahBesarBangsaUntukKUHP #KUHPReformasiHukum  https://t.co/UkV32qNpaf,"['dukungpengesahankuhp', 'kuhpkemajuanindonesia', 'langkahbesarbangsauntukkuhp', 'kuhpreformasihukum']"
255,2022-12-29 09:44:12,DaftarAkun17,KUHP merupakan wujud manifestasi Reformasi hukum #DukungPengesahanKUHP #KUHPKemajuanIndonesia #LangkahBesarBangsaUntukKUHP #KUHPReformasiHukum,"['dukungpengesahankuhp', 'kuhpkemajuanindonesia', 'langkahbesarbangsauntukkuhp', 'kuhpreformasihukum']"
256,2022-12-29 09:44:07,Liukiuaquose44,@Evelia21478796 KUHP baru solusi Hukum pidana lebih baik,[]
257,2022-12-29 09:44:03,Afrizal40667123,Revisi KUHP tidak membatasi Kritik! Mengkritik dan Menghina adalah dua Hal yang Berbeda!  #DukungPengesahanKUHP #KUHPKemajuanIndonesia #LangkahBesarBangsaUntukKUHP #KUHPReformasiHukum  https://t.co/7slisMyE4U,"['dukungpengesahankuhp', 'kuhpkemajuanindonesia', 'langkahbesarbangsauntukkuhp', 'kuhpreformasihukum']"
258,2022-12-29 09:43:03,Anniel4412,KUHP yang baru untuk memajukan Indonesia #DukungPengesahanKUHP #KUHPKemajuanIndonesia #LangkahBesarBangsaUntukKUHP #KUHPReformasiHukum  https://t.co/AdkW9F0HsP,"['dukungpengesahankuhp', 'kuhpkemajuanindonesia', 'langkahbesarbangsauntukkuhp', 'kuhpreformasihukum']"
259,2022-12-29 09:43:03,Afrizal40667123,KUHP Hapus Pasal Pada UU ITE Demi Demokrasi #DukungPengesahanKUHP #KUHPKemajuanIndonesia #LangkahBesarBangsaUntukKUHP #KUHPReformasiHukum  https://t.co/bSPIWuUYk1,"['dukungpengesahankuhp', 'kuhpkemajuanindonesia', 'langkahbesarbangsauntukkuhp', 'kuhpreformasihukum']"
260,2022-12-29 09:42:54,DaftarAkun17,KUHP BARU TIDAK UNTUK MEMBUNGKAM DEMOKRASI #DukungPengesahanKUHP #KUHPKemajuanIndonesia #LangkahBesarBangsaUntukKUHP #KUHPReformasiHukum  https://t.co/roV7tnTbB2,"['dukungpengesahankuhp', 'kuhpkemajuanindonesia', 'langkahbesarbangsauntukkuhp', 'kuhpreformasihukum']"
261,2022-12-29 09:42:32,DaftarAkun17,Masyarakat Indonesia patut mendukung KUHP #DukungPengesahanKUHP #KUHPKemajuanIndonesia #LangkahBesarBangsaUntukKUHP #KUHPReformasiHukum  https://t.co/HSpIY9oyVn,"['dukungpengesahankuhp', 'kuhpkemajuanindonesia', 'langkahbesarbangsauntukkuhp', 'kuhpreformasihukum']"
262,2022-12-29 09:42:07,DaftarAkun17,KUHP Buatan Anak Bangsa Demi Kemajuan Bangsa #DukungPengesahanKUHP #KUHPKemajuanIndonesia #LangkahBesarBangsaUntukKUHP #KUHPReformasiHukum  https://t.co/tlVOnIwLe3,"['dukungpengesahankuhp', 'kuhpkemajuanindonesia', 'langkahbesarbangsauntukkuhp', 'kuhpreformasihukum']"
263,2022-12-29 09:42:03,Afrizal40667123,RKUHP telah melalui berbagai pembahasan dan rumusan bersama berbagai ahli - Dukung KUHP - #DukungPengesahanKUHP #KUHPKemajuanIndonesia #LangkahBesarBangsaUntukKUHP #KUHPReformasiHukum  https://t.co/3NSdy5yU4J,"['dukungpengesahankuhp', 'kuhpkemajuanindonesia', 'langkahbesarbangsauntukkuhp', 'kuhpreformasihukum']"
264,2022-12-29 09:41:46,DaftarAkun17,UU KUHP Demi Kemajuan Bangsa #DukungPengesahanKUHP #KUHPKemajuanIndonesia #LangkahBesarBangsaUntukKUHP #KUHPReformasiHukum  https://t.co/UkZlu4L1yI,"['dukungpengesahankuhp', 'kuhpkemajuanindonesia', 'langkahbesarbangsauntukkuhp', 'kuhpreformasihukum']"
265,2022-12-29 09:41:07,Afrizal40667123,KUHP merupakan wujud manifestasi Reformasi Hukum #DukungPengesahanKUHP #KUHPKemajuanIndonesia #LangkahBesarBangsaUntukKUHP #KUHPReformasiHukum  https://t.co/lofO6oRk5d,"['dukungpengesahankuhp', 'kuhpkemajuanindonesia', 'langkahbesarbangsauntukkuhp', 'kuhpreformasihukum']"
266,2022-12-29 09:40:15,Afrizal40667123,Pengesahan KUHP REFORMASI HUKUM PIDANA. #DukungPengesahanKUHP #KUHPKemajuanIndonesia #LangkahBesarBangsaUntukKUHP #KUHPReformasiHukum  https://t.co/qvTHPBY51M,"['dukungpengesahankuhp', 'kuhpkemajuanindonesia', 'langkahbesarbangsauntukkuhp', 'kuhpreformasihukum']"
267,2022-12-29 09:39:03,Afrizal40667123,KUHP Hargai Hukum Adat dan Tak Kriminalisasi Kelompok Rentan #DukungPengesahanKUHP #KUHPKemajuanIndonesia #LangkahBesarBangsaUntukKUHP #KUHPReformasiHukum  https://t.co/kzGiDCJGjN,"['dukungpengesahankuhp', 'kuhpkemajuanindonesia', 'langkahbesarbangsauntukkuhp', 'kuhpreformasihukum']"
268,2022-12-29 09:38:05,Afrizal40667123,Saatnya kita beralih dari KUHP warisan kolonialisme Belanda #DukungPengesahanKUHP #KUHPKemajuanIndonesia #LangkahBesarBangsaUntukKUHP #KUHPReformasiHukum  https://t.co/yqqhQGCOjL,"['dukungpengesahankuhp', 'kuhpkemajuanindonesia', 'langkahbesarbangsauntukkuhp', 'kuhpreformasihukum']"
269,2022-12-29 09:37:03,Afrizal40667123,KUHP baru bawa Indonesia ke Paradigma modern hukum pidana #DukungPengesahanKUHP #KUHPKemajuanIndonesia #LangkahBesarBangsaUntukKUHP #KUHPReformasiHukum  https://t.co/OvgLypr89V,"['dukungpengesahankuhp', 'kuhpkemajuanindonesia', 'langkahbesarbangsauntukkuhp', 'kuhpreformasihukum']"
270,2022-12-29 09:32:08,KumalaSari0447,Mari Dukung KUHP. #DukungPengesahanKUHP #KUHPKemajuanIndonesia #LangkahBesarBangsaUntukKUHP #KUHPReformasiHukum  https://t.co/diqWFoyV7h,"['dukungpengesahankuhp', 'kuhpkemajuanindonesia', 'langkahbesarbangsauntukkuhp', 'kuhpreformasihukum']"
271,2022-12-29 09:31:58,KumalaSari0447,Mari Dukung KUHP. #DukungPengesahanKUHP #KUHPKemajuanIndonesia #LangkahBesarBangsaUntukKUHP #KUHPReformasiHukum  https://t.co/N6nuMx75O4,"['dukungpengesahankuhp', 'kuhpkemajuanindonesia', 'langkahbesarbangsauntukkuhp', 'kuhpreformasihukum']"
272,2022-12-29 09:31:53,DarmawangsaDar2,"@NKRI_jokowisyoo Sampe terjadi Krisis migor,  upah kecil , dan sekelumitasalah di omnibuslaw, KUHP baru yg kontroversi bagi kepentingan rakyat dengan budaya timur  banyak sekali masalah",[]
273,2022-12-29 09:31:48,KumalaSari0447,Mari Dukung KUHP. #DukungPengesahanKUHP #KUHPKemajuanIndonesia #LangkahBesarBangsaUntukKUHP #KUHPReformasiHukum  https://t.co/KxMTuEWCE8,"['dukungpengesahankuhp', 'kuhpkemajuanindonesia', 'langkahbesarbangsauntukkuhp', 'kuhpreformasihukum']"
274,2022-12-29 09:30:38,KumalaSari0447,Dukung KUHP #DukungPengesahanKUHP #KUHPKemajuanIndonesia #LangkahBesarBangsaUntukKUHP #KUHPReformasiHukum  https://t.co/LrfK0RPEgO,"['dukungpengesahankuhp', 'kuhpkemajuanindonesia', 'langkahbesarbangsauntukkuhp', 'kuhpreformasihukum']"
275,2022-12-29 09:28:50,yanilastri1,RUU KUHP dirancang menjadi kebangkitan indonesia maju  #DukungPengesahanKUHP #KUHPKemajuanIndonesia #LangkahBesarBangsaUntukKUHP #KUHPReformasiHukum  https://t.co/mbCanbNCkY,"['dukungpengesahankuhp', 'kuhpkemajuanindonesia', 'langkahbesarbangsauntukkuhp', 'kuhpreformasihukum']"
