,date,username,tweet,hashtags
152,2022-12-30 06:01:14,Elantowijaya,Mantap!!! KUHP merupakan dasar hukum modern milik Indonesia #DukungPengesahanKUHP #KUHPKemajuanIndonesia #LangkahBesarBangsaUntukKUHP #KUHPReformasiHukum  https://t.co/6VmNip7UfP,"['dukungpengesahankuhp', 'kuhpkemajuanindonesia', 'langkahbesarbangsauntukkuhp', 'kuhpreformasihukum']"
153,2022-12-30 06:01:14,Elantowijaya,KUHP baru bawa indonwsia ke paradigma modern hukum pidana  #DukungPengesahanKUHP #KUHPKemajuanIndonesia #LangkahBesarBangsaUntukKUHP #KUHPReformasiHukum  https://t.co/s4vgBBMHpM,"['dukungpengesahankuhp', 'kuhpkemajuanindonesia', 'langkahbesarbangsauntukkuhp', 'kuhpreformasihukum']"
154,2022-12-30 06:01:14,Elantowijaya,"KUHP mengandung nilai nilai Pancasila, KUHP untuk keadilan hukum  #DukungPengesahanKUHP #KUHPKemajuanIndonesia #LangkahBesarBangsaUntukKUHP #KUHPReformasiHukum  https://t.co/rlaiyWAl7w","['dukungpengesahankuhp', 'kuhpkemajuanindonesia', 'langkahbesarbangsauntukkuhp', 'kuhpreformasihukum']"
155,2022-12-30 06:01:14,Elantowijaya,KUHP dalam rangka menjadikan indonesia sebagai negara hukum yang demokratis #DukungPengesahanKUHP #KUHPKemajuanIndonesia #LangkahBesarBangsaUntukKUHP #KUHPReformasiHukum  https://t.co/YnuiAz56ds,"['dukungpengesahankuhp', 'kuhpkemajuanindonesia', 'langkahbesarbangsauntukkuhp', 'kuhpreformasihukum']"
156,2022-12-30 06:01:14,Elantowijaya,"KUHP hargai hukum adat dan tidak mengkriminalisasi, KUHP untuk keadilan #DukungPengesahanKUHP #KUHPKemajuanIndonesia #LangkahBesarBangsaUntukKUHP #KUHPReformasiHukum  https://t.co/qwz1Ho6elk","['dukungpengesahankuhp', 'kuhpkemajuanindonesia', 'langkahbesarbangsauntukkuhp', 'kuhpreformasihukum']"
157,2022-12-30 06:01:13,Elantowijaya,Hukum indonesia semakin demokratis dengan KUHP #DukungPengesahanKUHP #KUHPKemajuanIndonesia #LangkahBesarBangsaUntukKUHP #KUHPReformasiHukum  https://t.co/sW87wfcb5U,"['dukungpengesahankuhp', 'kuhpkemajuanindonesia', 'langkahbesarbangsauntukkuhp', 'kuhpreformasihukum']"
158,2022-12-30 06:01:13,AlphonsoJambi,Pahami isu krusial UU KUHP terkait penghinaan presiden! #DukungPengesahanKUHP #KUHPKemajuanIndonesia #LangkahBesarBangsaUntukKUHP #KUHPReformasiHukum  https://t.co/8qut9dinbk,"['dukungpengesahankuhp', 'kuhpkemajuanindonesia', 'langkahbesarbangsauntukkuhp', 'kuhpreformasihukum']"
159,2022-12-30 06:01:13,AlphonsoJambi,Mari bersama dukung pengesahan RKUHP jadi KUHP! #DukungPengesahanKUHP #KUHPKemajuanIndonesia #LangkahBesarBangsaUntukKUHP #KUHPReformasiHukum  https://t.co/MZir2yBXTi,"['dukungpengesahankuhp', 'kuhpkemajuanindonesia', 'langkahbesarbangsauntukkuhp', 'kuhpreformasihukum']"
160,2022-12-30 06:01:12,AlphonsoJambi,Dukung KUHP untuk menjadikan Indonesia yang lebih baik #DukungPengesahanKUHP #KUHPKemajuanIndonesia #LangkahBesarBangsaUntukKUHP #KUHPReformasiHukum  https://t.co/G8rXYTk4LM,"['dukungpengesahankuhp', 'kuhpkemajuanindonesia', 'langkahbesarbangsauntukkuhp', 'kuhpreformasihukum']"
161,2022-12-30 06:01:12,AlphonsoJambi,Bangga dengan KUHP buatan anak bangsa! #DukungPengesahanKUHP #KUHPKemajuanIndonesia #LangkahBesarBangsaUntukKUHP #KUHPReformasiHukum  https://t.co/mTF2T7ahON,"['dukungpengesahankuhp', 'kuhpkemajuanindonesia', 'langkahbesarbangsauntukkuhp', 'kuhpreformasihukum']"
162,2022-12-30 06:01:12,AlphonsoJambi,Ayo kita dukung RKUHP jadi KUHP sebagai dasar hukum! #DukungPengesahanKUHP #KUHPKemajuanIndonesia #LangkahBesarBangsaUntukKUHP #KUHPReformasiHukum  https://t.co/CE9TPgh8uW,"['dukungpengesahankuhp', 'kuhpkemajuanindonesia', 'langkahbesarbangsauntukkuhp', 'kuhpreformasihukum']"
163,2022-12-30 06:01:12,AlphonsoJambi,Pengesahan RUU KUHP tonggak baru untuk kemajuan Hukum Indonesia #DukungPengesahanKUHP #KUHPKemajuanIndonesia #LangkahBesarBangsaUntukKUHP #KUHPReformasiHukum  https://t.co/P70xJhNDym,"['dukungpengesahankuhp', 'kuhpkemajuanindonesia', 'langkahbesarbangsauntukkuhp', 'kuhpreformasihukum']"
164,2022-12-30 06:01:12,AlphonsoJambi,KUHP untuk sistem pemerintahn yang lebih baik dalam pengkritikan! #DukungPengesahanKUHP #KUHPKemajuanIndonesia #LangkahBesarBangsaUntukKUHP #KUHPReformasiHukum  https://t.co/6YuOo6oWoN,"['dukungpengesahankuhp', 'kuhpkemajuanindonesia', 'langkahbesarbangsauntukkuhp', 'kuhpreformasihukum']"
165,2022-12-30 06:01:12,AlphonsoJambi,Pahami isi KUHP untuk mencapai hkum yang ideal di Indonesia #DukungPengesahanKUHP #KUHPKemajuanIndonesia #LangkahBesarBangsaUntukKUHP #KUHPReformasiHukum  https://t.co/ina68OwOQq,"['dukungpengesahankuhp', 'kuhpkemajuanindonesia', 'langkahbesarbangsauntukkuhp', 'kuhpreformasihukum']"
166,2022-12-30 06:01:12,AlphonsoJambi,Ayo kita dukung RKUHP menjadi UU KUHP untuk Indonesia #DukungPengesahanKUHP #KUHPKemajuanIndonesia #LangkahBesarBangsaUntukKUHP #KUHPReformasiHukum  https://t.co/tykmFCLtzM,"['dukungpengesahankuhp', 'kuhpkemajuanindonesia', 'langkahbesarbangsauntukkuhp', 'kuhpreformasihukum']"
167,2022-12-30 06:01:12,AlphonsoJambi,UU KUHP tak berpengaruh terhadap kegiatan WNA di Indonesia #DukungPengesahanKUHP #KUHPKemajuanIndonesia #LangkahBesarBangsaUntukKUHP #KUHPReformasiHukum  https://t.co/XCOlXXOYD9,"['dukungpengesahankuhp', 'kuhpkemajuanindonesia', 'langkahbesarbangsauntukkuhp', 'kuhpreformasihukum']"
168,2022-12-30 06:01:12,AlphonsoJambi,KUHP tidak melanggar hak asasi manusia #DukungPengesahanKUHP #KUHPKemajuanIndonesia #LangkahBesarBangsaUntukKUHP #KUHPReformasiHukum  https://t.co/I0mwp2yNIN,"['dukungpengesahankuhp', 'kuhpkemajuanindonesia', 'langkahbesarbangsauntukkuhp', 'kuhpreformasihukum']"
169,2022-12-30 06:01:11,AlphonsoJambi,Pemerintah upayakan implementasi pasal di KUHP baru tidak jadi sarana penindasan #DukungPengesahanKUHP #KUHPKemajuanIndonesia #LangkahBesarBangsaUntukKUHP #KUHPReformasiHukum  https://t.co/x1MYAQyQoa,"['dukungpengesahankuhp', 'kuhpkemajuanindonesia', 'langkahbesarbangsauntukkuhp', 'kuhpreformasihukum']"
170,2022-12-30 06:01:11,AlphonsoJambi,Pemerintah sosialisasikan masif kepada Aparat penegak hukum sebelum penerapan KUHP baru #DukungPengesahanKUHP #KUHPKemajuanIndonesia #LangkahBesarBangsaUntukKUHP #KUHPReformasiHukum  https://t.co/3CNIxZVsgW,"['dukungpengesahankuhp', 'kuhpkemajuanindonesia', 'langkahbesarbangsauntukkuhp', 'kuhpreformasihukum']"
171,2022-12-30 06:01:11,AlphonsoJambi,Pengesahan KUHP menjadi UU merupakan langkah baik #DukungPengesahanKUHP #KUHPKemajuanIndonesia #LangkahBesarBangsaUntukKUHP #KUHPReformasiHukum  https://t.co/ouJclIpoIL,"['dukungpengesahankuhp', 'kuhpkemajuanindonesia', 'langkahbesarbangsauntukkuhp', 'kuhpreformasihukum']"
172,2022-12-30 06:01:11,HinataAgustus,UU KUHP untuk kemajuan dan penyempurnaan hukum di Indonesia #DukungPengesahanKUHP #KUHPKemajuanIndonesia #LangkahBesarBangsaUntukKUHP #KUHPReformasiHukum  https://t.co/84jzV5Oqbk,"['dukungpengesahankuhp', 'kuhpkemajuanindonesia', 'langkahbesarbangsauntukkuhp', 'kuhpreformasihukum']"
173,2022-12-30 06:01:10,HinataAgustus,Pahami isi KUHP untuk mencapai hkum yang ideal di Indonesia #DukungPengesahanKUHP #KUHPKemajuanIndonesia #LangkahBesarBangsaUntukKUHP #KUHPReformasiHukum  https://t.co/PYYunHgKZr,"['dukungpengesahankuhp', 'kuhpkemajuanindonesia', 'langkahbesarbangsauntukkuhp', 'kuhpreformasihukum']"
174,2022-12-30 06:01:10,HinataAgustus,Kemajuan bangsa RUU KUHP menjadi UU KUHP #DukungPengesahanKUHP #KUHPKemajuanIndonesia #LangkahBesarBangsaUntukKUHP #KUHPReformasiHukum  https://t.co/CsRCy44xCu,"['dukungpengesahankuhp', 'kuhpkemajuanindonesia', 'langkahbesarbangsauntukkuhp', 'kuhpreformasihukum']"
175,2022-12-30 06:01:09,HinataAgustus,Bangga dengan KUHP buatan anak bangsa! #DukungPengesahanKUHP #KUHPKemajuanIndonesia #LangkahBesarBangsaUntukKUHP #KUHPReformasiHukum  https://t.co/sgKW6HzmKG,"['dukungpengesahankuhp', 'kuhpkemajuanindonesia', 'langkahbesarbangsauntukkuhp', 'kuhpreformasihukum']"
176,2022-12-30 06:01:08,HinataAgustus,AYo dukung KUHP untuk simbol peradaban suatu bangsa yang merdeka dan berdaulat! #DukungPengesahanKUHP #KUHPKemajuanIndonesia #LangkahBesarBangsaUntukKUHP #KUHPReformasiHukum  https://t.co/TsFk7SAhYC,"['dukungpengesahankuhp', 'kuhpkemajuanindonesia', 'langkahbesarbangsauntukkuhp', 'kuhpreformasihukum']"
177,2022-12-30 06:01:08,HinataAgustus,Jadikan Indonesia lebih baik dengan dukung KUHP! #DukungPengesahanKUHP #KUHPKemajuanIndonesia #LangkahBesarBangsaUntukKUHP #KUHPReformasiHukum  https://t.co/k1u2D6LtVs,"['dukungpengesahankuhp', 'kuhpkemajuanindonesia', 'langkahbesarbangsauntukkuhp', 'kuhpreformasihukum']"
178,2022-12-30 06:01:08,nobitatakesi,Dukung KUHP untuk Indonesia lebih baik lagi #DukungPengesahanKUHP #KUHPKemajuanIndonesia #LangkahBesarBangsaUntukKUHP #KUHPReformasiHukum  https://t.co/vGmeMIXnGi,"['dukungpengesahankuhp', 'kuhpkemajuanindonesia', 'langkahbesarbangsauntukkuhp', 'kuhpreformasihukum']"
179,2022-12-30 06:01:08,HinataAgustus,KUHP tidak melanggar hak asasi manusia #DukungPengesahanKUHP #KUHPKemajuanIndonesia #LangkahBesarBangsaUntukKUHP #KUHPReformasiHukum  https://t.co/KsbDy8xbwn,"['dukungpengesahankuhp', 'kuhpkemajuanindonesia', 'langkahbesarbangsauntukkuhp', 'kuhpreformasihukum']"
180,2022-12-30 06:01:07,Elantowijaya,Pembahasan dengan Ahli hukum untuk membuat Kitab UU KUHP  #DukungPengesahanKUHP #KUHPKemajuanIndonesia #LangkahBesarBangsaUntukKUHP #KUHPReformasiHukum  https://t.co/pBanLa0mGG,"['dukungpengesahankuhp', 'kuhpkemajuanindonesia', 'langkahbesarbangsauntukkuhp', 'kuhpreformasihukum']"
181,2022-12-30 06:01:07,Elantowijaya,"Indonesia telah punya kitab hukum pidana sendiri, KUHP jamin keadilan  #DukungPengesahanKUHP #KUHPKemajuanIndonesia #LangkahBesarBangsaUntukKUHP #KUHPReformasiHukum  https://t.co/hb8gkWzNJz","['dukungpengesahankuhp', 'kuhpkemajuanindonesia', 'langkahbesarbangsauntukkuhp', 'kuhpreformasihukum']"
182,2022-12-30 06:01:07,HinataAgustus,perubahan KUHP wujudkan negara hukum yang demokratis #DukungPengesahanKUHP #KUHPKemajuanIndonesia #LangkahBesarBangsaUntukKUHP #KUHPReformasiHukum  https://t.co/H2Wg19SRE7,"['dukungpengesahankuhp', 'kuhpkemajuanindonesia', 'langkahbesarbangsauntukkuhp', 'kuhpreformasihukum']"
183,2022-12-30 06:01:06,SitiSusan6,Pengesahan RUU KUHP sempurnakan tata regulasi hukum #DukungPengesahanKUHP #KUHPKemajuanIndonesia #LangkahBesarBangsaUntukKUHP #KUHPReformasiHukum  https://t.co/KUC8y4o8wZ,"['dukungpengesahankuhp', 'kuhpkemajuanindonesia', 'langkahbesarbangsauntukkuhp', 'kuhpreformasihukum']"
184,2022-12-30 06:01:06,Elantowijaya,Pengesahan KUHP tonggak baru kemajuan indonesia #DukungPengesahanKUHP #KUHPKemajuanIndonesia #LangkahBesarBangsaUntukKUHP #KUHPReformasiHukum  https://t.co/L6pN6647BM,"['dukungpengesahankuhp', 'kuhpkemajuanindonesia', 'langkahbesarbangsauntukkuhp', 'kuhpreformasihukum']"
185,2022-12-30 06:01:05,HinataAgustus,Revisi KUHP membedakan hinaan dan kritik terhadap pemimpin negara #DukungPengesahanKUHP #KUHPKemajuanIndonesia #LangkahBesarBangsaUntukKUHP #KUHPReformasiHukum  https://t.co/AoOokIa57s,"['dukungpengesahankuhp', 'kuhpkemajuanindonesia', 'langkahbesarbangsauntukkuhp', 'kuhpreformasihukum']"
186,2022-12-30 06:01:05,HinataAgustus,Pemerintah upayakan implementasi pasal di KUHP baru tidak jadi sarana penindasan #DukungPengesahanKUHP #KUHPKemajuanIndonesia #LangkahBesarBangsaUntukKUHP #KUHPReformasiHukum  https://t.co/SnAVwf9jHY,"['dukungpengesahankuhp', 'kuhpkemajuanindonesia', 'langkahbesarbangsauntukkuhp', 'kuhpreformasihukum']"
187,2022-12-30 06:01:05,Elantowijaya,KUHP langkah besar bangsa indonesia dalam melakukan reformasi hukum pidana  #DukungPengesahanKUHP #KUHPKemajuanIndonesia #LangkahBesarBangsaUntukKUHP #KUHPReformasiHukum  https://t.co/lm4Fj4O1iE,"['dukungpengesahankuhp', 'kuhpkemajuanindonesia', 'langkahbesarbangsauntukkuhp', 'kuhpreformasihukum']"
188,2022-12-30 06:01:05,HinataAgustus,KUHP baru punya unggulan muatan keseimbangan #DukungPengesahanKUHP #KUHPKemajuanIndonesia #LangkahBesarBangsaUntukKUHP #KUHPReformasiHukum  https://t.co/DetWcLwKNm,"['dukungpengesahankuhp', 'kuhpkemajuanindonesia', 'langkahbesarbangsauntukkuhp', 'kuhpreformasihukum']"
189,2022-12-30 06:01:05,AlphonsoJambi,Kemajuan bangsa RUU KUHP menjadi UU KUHP #DukungPengesahanKUHP #KUHPKemajuanIndonesia #LangkahBesarBangsaUntukKUHP #KUHPReformasiHukum  https://t.co/iMxihmpr4G,"['dukungpengesahankuhp', 'kuhpkemajuanindonesia', 'langkahbesarbangsauntukkuhp', 'kuhpreformasihukum']"
190,2022-12-30 06:01:05,HinataAgustus,MUI : KUHP lindungi moral bangsa Indonesia #DukungPengesahanKUHP #KUHPKemajuanIndonesia #LangkahBesarBangsaUntukKUHP #KUHPReformasiHukum  https://t.co/ffivpauBWk,"['dukungpengesahankuhp', 'kuhpkemajuanindonesia', 'langkahbesarbangsauntukkuhp', 'kuhpreformasihukum']"
191,2022-12-30 06:01:04,Agatajimenez2,Dukung Pengesahan KUHP #DukungPengesahanKUHP #KUHPKemajuanIndonesia #LangkahBesarBangsaUntukKUHP #KUHPReformasiHukum  https://t.co/6jxVUv7rIR,"['dukungpengesahankuhp', 'kuhpkemajuanindonesia', 'langkahbesarbangsauntukkuhp', 'kuhpreformasihukum']"
192,2022-12-30 06:01:04,Elantowijaya,Kita dukung KUHP untuk demokrasi  #DukungPengesahanKUHP #KUHPKemajuanIndonesia #LangkahBesarBangsaUntukKUHP #KUHPReformasiHukum  https://t.co/ebl3SD6NlP,"['dukungpengesahankuhp', 'kuhpkemajuanindonesia', 'langkahbesarbangsauntukkuhp', 'kuhpreformasihukum']"
193,2022-12-30 06:01:04,nobitatakesi,Dukung Pengesahan KUHP #DukungPengesahanKUHP #KUHPKemajuanIndonesia #LangkahBesarBangsaUntukKUHP #KUHPReformasiHukum  https://t.co/mSiK6n0QnC,"['dukungpengesahankuhp', 'kuhpkemajuanindonesia', 'langkahbesarbangsauntukkuhp', 'kuhpreformasihukum']"
194,2022-12-30 06:01:04,Elantowijaya,Untuk kemajuan dan keadilan hukum Indonesia kita dukung KUHP  #DukungPengesahanKUHP #KUHPKemajuanIndonesia #LangkahBesarBangsaUntukKUHP #KUHPReformasiHukum  https://t.co/fNNNBVWCuu,"['dukungpengesahankuhp', 'kuhpkemajuanindonesia', 'langkahbesarbangsauntukkuhp', 'kuhpreformasihukum']"
195,2022-12-30 06:01:04,HinataAgustus,Ayo kita dukung RKUHP jadi KUHP sebagai dasar hukum! #DukungPengesahanKUHP #KUHPKemajuanIndonesia #LangkahBesarBangsaUntukKUHP #KUHPReformasiHukum  https://t.co/oS2A0v057z,"['dukungpengesahankuhp', 'kuhpkemajuanindonesia', 'langkahbesarbangsauntukkuhp', 'kuhpreformasihukum']"
196,2022-12-30 06:01:04,HinataAgustus,Perubahan RUU KUHP menjadi UU KUHP untuk kemajuan Indonesia! #DukungPengesahanKUHP #KUHPKemajuanIndonesia #LangkahBesarBangsaUntukKUHP #KUHPReformasiHukum  https://t.co/IzLFegnan6,"['dukungpengesahankuhp', 'kuhpkemajuanindonesia', 'langkahbesarbangsauntukkuhp', 'kuhpreformasihukum']"
197,2022-12-30 06:01:04,HinataAgustus,Rakyat Indonesia harus bangga dengan adanya KUHP buatan anak bangsa! #DukungPengesahanKUHP #KUHPKemajuanIndonesia #LangkahBesarBangsaUntukKUHP #KUHPReformasiHukum  https://t.co/9ompsz2P2F,"['dukungpengesahankuhp', 'kuhpkemajuanindonesia', 'langkahbesarbangsauntukkuhp', 'kuhpreformasihukum']"
198,2022-12-30 06:01:04,HinataAgustus,UU KUHP tak berpengaruh terhadap kegiatan WNA di Indonesia #DukungPengesahanKUHP #KUHPKemajuanIndonesia #LangkahBesarBangsaUntukKUHP #KUHPReformasiHukum  https://t.co/AWeu5XbhcF,"['dukungpengesahankuhp', 'kuhpkemajuanindonesia', 'langkahbesarbangsauntukkuhp', 'kuhpreformasihukum']"
199,2022-12-30 06:01:04,HinataAgustus,Pemerintah sosialisasikan masif kepada Aparat penegak hukum sebelum penerapan KUHP baru #DukungPengesahanKUHP #KUHPKemajuanIndonesia #LangkahBesarBangsaUntukKUHP #KUHPReformasiHukum  https://t.co/3YO27ODell,"['dukungpengesahankuhp', 'kuhpkemajuanindonesia', 'langkahbesarbangsauntukkuhp', 'kuhpreformasihukum']"
200,2022-12-30 06:01:03,HinataAgustus,KUHP untuk sistem pemerintahn yang lebih baik dalam pengkritikan! #DukungPengesahanKUHP #KUHPKemajuanIndonesia #LangkahBesarBangsaUntukKUHP #KUHPReformasiHukum  https://t.co/fHORD1Sbu9,"['dukungpengesahankuhp', 'kuhpkemajuanindonesia', 'langkahbesarbangsauntukkuhp', 'kuhpreformasihukum']"
201,2022-12-30 06:01:03,HinataAgustus,Revisi KUHP tidak membatasi kritik dan membuat presiden anti kiritik #DukungPengesahanKUHP #KUHPKemajuanIndonesia #LangkahBesarBangsaUntukKUHP #KUHPReformasiHukum  https://t.co/itnlyKIpMV,"['dukungpengesahankuhp', 'kuhpkemajuanindonesia', 'langkahbesarbangsauntukkuhp', 'kuhpreformasihukum']"
202,2022-12-30 06:01:03,Agatajimenez2,Pengesahan RUU KUHP Tonggak Baru Kemajuan Indonesia #DukungPengesahanKUHP #KUHPKemajuanIndonesia #LangkahBesarBangsaUntukKUHP #KUHPReformasiHukum  https://t.co/PoMgn8yCSL,"['dukungpengesahankuhp', 'kuhpkemajuanindonesia', 'langkahbesarbangsauntukkuhp', 'kuhpreformasihukum']"
203,2022-12-30 06:01:03,AlphonsoJambi,UU KUHP langkah modernisasi hukum pidana #DukungPengesahanKUHP #KUHPKemajuanIndonesia #LangkahBesarBangsaUntukKUHP #KUHPReformasiHukum  https://t.co/S0Jvz0wJxQ,"['dukungpengesahankuhp', 'kuhpkemajuanindonesia', 'langkahbesarbangsauntukkuhp', 'kuhpreformasihukum']"
204,2022-12-30 06:01:03,HinataAgustus,RUU KUHP serap aspirasi masyarakat Indonesia dengan baik! #DukungPengesahanKUHP #KUHPKemajuanIndonesia #LangkahBesarBangsaUntukKUHP #KUHPReformasiHukum  https://t.co/PtVal34gQY,"['dukungpengesahankuhp', 'kuhpkemajuanindonesia', 'langkahbesarbangsauntukkuhp', 'kuhpreformasihukum']"
205,2022-12-30 06:01:03,HinataAgustus,Bersama kita dukung RKHUP menjadi KUHP demi kesempurnaan hukum RI! #DukungPengesahanKUHP #KUHPKemajuanIndonesia #LangkahBesarBangsaUntukKUHP #KUHPReformasiHukum  https://t.co/8NFqZuY2dh,"['dukungpengesahankuhp', 'kuhpkemajuanindonesia', 'langkahbesarbangsauntukkuhp', 'kuhpreformasihukum']"
206,2022-12-30 06:01:02,HinataAgustus,Dukung KUHP untuk menjadikan Indonesia yang lebih baik #DukungPengesahanKUHP #KUHPKemajuanIndonesia #LangkahBesarBangsaUntukKUHP #KUHPReformasiHukum  https://t.co/fL5AOp88jM,"['dukungpengesahankuhp', 'kuhpkemajuanindonesia', 'langkahbesarbangsauntukkuhp', 'kuhpreformasihukum']"
207,2022-12-30 06:01:02,HinataAgustus,UU KUHP tidak membatasi ruang gerak masyarakat Indonesia #DukungPengesahanKUHP #KUHPKemajuanIndonesia #LangkahBesarBangsaUntukKUHP #KUHPReformasiHukum  https://t.co/ZQUoGNOfSu,"['dukungpengesahankuhp', 'kuhpkemajuanindonesia', 'langkahbesarbangsauntukkuhp', 'kuhpreformasihukum']"
208,2022-12-30 06:01:02,AlphonsoJambi,Urgensi pengesahan RUU KUHP demi relevansi hukum! #DukungPengesahanKUHP #KUHPKemajuanIndonesia #LangkahBesarBangsaUntukKUHP #KUHPReformasiHukum  https://t.co/77QZCFm0CA,"['dukungpengesahankuhp', 'kuhpkemajuanindonesia', 'langkahbesarbangsauntukkuhp', 'kuhpreformasihukum']"
209,2022-12-30 06:01:02,Elantowijaya,KUHP resmi disahkan menjadi Undang-undang produk asli Indonesia #DukungPengesahanKUHP #KUHPKemajuanIndonesia #LangkahBesarBangsaUntukKUHP #KUHPReformasiHukum  https://t.co/rFHg4Z6QPF,"['dukungpengesahankuhp', 'kuhpkemajuanindonesia', 'langkahbesarbangsauntukkuhp', 'kuhpreformasihukum']"
210,2022-12-30 06:01:02,AlphonsoJambi,Pemerintah upayakan implementasi pasal di KUHP baru tak jadi sarana penindasan #DukungPengesahanKUHP #KUHPKemajuanIndonesia #LangkahBesarBangsaUntukKUHP #KUHPReformasiHukum  https://t.co/9W15hUkB7v,"['dukungpengesahankuhp', 'kuhpkemajuanindonesia', 'langkahbesarbangsauntukkuhp', 'kuhpreformasihukum']"
211,2022-12-30 06:01:02,HinataAgustus,KUHP tidak melanggar hak manusia #DukungPengesahanKUHP #KUHPKemajuanIndonesia #LangkahBesarBangsaUntukKUHP #KUHPReformasiHukum  https://t.co/HngLHizy72,"['dukungpengesahankuhp', 'kuhpkemajuanindonesia', 'langkahbesarbangsauntukkuhp', 'kuhpreformasihukum']"
212,2022-12-30 06:01:01,AlphonsoJambi,Jadikan Indonesia lebih baik dengan dukung KUHP! #DukungPengesahanKUHP #KUHPKemajuanIndonesia #LangkahBesarBangsaUntukKUHP #KUHPReformasiHukum  https://t.co/6Ok9P0oGmg,"['dukungpengesahankuhp', 'kuhpkemajuanindonesia', 'langkahbesarbangsauntukkuhp', 'kuhpreformasihukum']"
213,2022-12-30 06:01:01,AlphonsoJambi,KUHP punya keunggulan buat keseimbangan #DukungPengesahanKUHP #KUHPKemajuanIndonesia #LangkahBesarBangsaUntukKUHP #KUHPReformasiHukum  https://t.co/DhIuFvzOJq,"['dukungpengesahankuhp', 'kuhpkemajuanindonesia', 'langkahbesarbangsauntukkuhp', 'kuhpreformasihukum']"
214,2022-12-30 06:01:01,AlphonsoJambi,KUHP Hukum resmi untuk gantikan RKUHP warisan dari belanda #DukungPengesahanKUHP #KUHPKemajuanIndonesia #LangkahBesarBangsaUntukKUHP #KUHPReformasiHukum  https://t.co/C3F8ATRT6m,"['dukungpengesahankuhp', 'kuhpkemajuanindonesia', 'langkahbesarbangsauntukkuhp', 'kuhpreformasihukum']"
215,2022-12-30 06:01:01,Agatajimenez2,Kami mendukung pengesahan RUU KUHP #DukungPengesahanKUHP #KUHPKemajuanIndonesia #LangkahBesarBangsaUntukKUHP #KUHPReformasiHukum  https://t.co/19XCtEH09V,"['dukungpengesahankuhp', 'kuhpkemajuanindonesia', 'langkahbesarbangsauntukkuhp', 'kuhpreformasihukum']"
216,2022-12-30 06:01:01,HinataAgustus,Pasal Zina di KUHP tak bakal pengaruhi pariwisata RI #DukungPengesahanKUHP #KUHPKemajuanIndonesia #LangkahBesarBangsaUntukKUHP #KUHPReformasiHukum  https://t.co/ImzurhnJ8X,"['dukungpengesahankuhp', 'kuhpkemajuanindonesia', 'langkahbesarbangsauntukkuhp', 'kuhpreformasihukum']"
217,2022-12-30 06:01:00,AlphonsoJambi,Revisi KUHP tidak membatasi kritik dan membuat presiden anti kiritik #DukungPengesahanKUHP #KUHPKemajuanIndonesia #LangkahBesarBangsaUntukKUHP #KUHPReformasiHukum  https://t.co/dwtFftxbwL,"['dukungpengesahankuhp', 'kuhpkemajuanindonesia', 'langkahbesarbangsauntukkuhp', 'kuhpreformasihukum']"
218,2022-12-30 06:01:00,HinataAgustus,Pemerintah upayakan implementasi pasal di KUHP baru tak jadi sarana penindasan #DukungPengesahanKUHP #KUHPKemajuanIndonesia #LangkahBesarBangsaUntukKUHP #KUHPReformasiHukum  https://t.co/XYOb3XTXv4,"['dukungpengesahankuhp', 'kuhpkemajuanindonesia', 'langkahbesarbangsauntukkuhp', 'kuhpreformasihukum']"
219,2022-12-30 06:01:00,HinataAgustus,bersama dukung pengesahan KUHP untuk majukan hukum di Indonesia #DukungPengesahanKUHP #KUHPKemajuanIndonesia #LangkahBesarBangsaUntukKUHP #KUHPReformasiHukum  https://t.co/NnXDNidYe7,"['dukungpengesahankuhp', 'kuhpkemajuanindonesia', 'langkahbesarbangsauntukkuhp', 'kuhpreformasihukum']"
220,2022-12-30 06:00:59,Sharonababil,Pasal-pasal KUHP lebih kekinian mengikuti perkembangan #DukungPengesahanKUHP #KUHPKemajuanIndonesia #LangkahBesarBangsaUntukKUHP #KUHPReformasiHukum  https://t.co/hf2uOS7vvU,"['dukungpengesahankuhp', 'kuhpkemajuanindonesia', 'langkahbesarbangsauntukkuhp', 'kuhpreformasihukum']"
221,2022-12-30 06:00:59,Agatajimenez2,RUU KUHP demi kebaikan bersama.  #DukungPengesahanKUHP #KUHPKemajuanIndonesia #LangkahBesarBangsaUntukKUHP #KUHPReformasiHukum  https://t.co/3HIhbIfcLH,"['dukungpengesahankuhp', 'kuhpkemajuanindonesia', 'langkahbesarbangsauntukkuhp', 'kuhpreformasihukum']"
222,2022-12-30 06:00:59,nobitatakesi,Pengesahan KUHP merupakan wujud manifestasi reformasi hukum #DukungPengesahanKUHP #KUHPKemajuanIndonesia #LangkahBesarBangsaUntukKUHP #KUHPReformasiHukum  https://t.co/zt8eVBhb5k,"['dukungpengesahankuhp', 'kuhpkemajuanindonesia', 'langkahbesarbangsauntukkuhp', 'kuhpreformasihukum']"
223,2022-12-30 06:00:59,Sharonababil,KUHP momentum bersejarah hukum dalam kehidupan bermasyarakat #DukungPengesahanKUHP #KUHPKemajuanIndonesia #LangkahBesarBangsaUntukKUHP #KUHPReformasiHukum  https://t.co/Z6ImALylhz,"['dukungpengesahankuhp', 'kuhpkemajuanindonesia', 'langkahbesarbangsauntukkuhp', 'kuhpreformasihukum']"
